household_count,gu_name,umd_nm,apt_name,jibun,apt_seq,sgg_cd,bjdong_cd,land_cd,bonbun,bubun,trade_count,latest_deal_date,max_deal_amount,exclusive_area_count,exclusive_areas
10,강서구,화곡동,꿈동산(355-22),355-22,11500-319,11500,,1,0355,0022,6,2026-03-12,30000,2,57.89|59.32
12,강서구,화곡동,남경리버빌(343-48),343-48,11500-315,11500,,1,0343,0048,7,2025-12-12,47000,2,47.1|70.55
11,강서구,화곡동,남경에버빌(343-47),343-47,11500-314,11500,,1,0343,0047,1,2020-02-08,26000,1,59.85
28,강서구,화곡동,남광쉐르빌(923-10),923-10,11500-6813,11500,,1,0923,0010,7,2025-08-11,25000,3,31.83|41.61|42.33
56,강서구,화곡동,남광아파트,917-5,11500-7167,11500,,1,0917,0005,41,2026-02-26,38000,4,45.28|45.47|45.53|45.72
84,강서구,화곡동,남광아파트,920-15,11500-7595,11500,,1,0920,0015,66,2026-04-14,39000,6,32.07|35.33|43.85|45.99|50.88|51.86
11,강서구,화곡동,남광아파트(1131-11),1131-11,11500-345,11500,,1,1131,0011,2,2022-08-31,29500,2,64.18|74.33
9,강서구,화곡동,남촌,914-10,11500-277,11500,,1,0914,0010,1,2020-02-20,18500,1,56.85
18,강서구,화곡동,뉴파인,400-42,11500-5329,11500,,1,0400,0042,8,2026-03-09,55000,1,78.91
14,강서구,화곡동,다담센트빌,343-41,11500-6029,11500,,1,0343,0041,6,2025-05-30,44000,1,52.89
10,강서구,화곡동,다울,1061-34,11500-132,11500,,1,1061,0034,4,2021-10-04,43000,3,58.45|94.8|108
10,강서구,화곡동,"대성1,2호(379-57,가동)",379-57,11500-322,11500,,1,0379,0057,1,2025-07-17,31800,1,66.98
10,강서구,화곡동,"대성3,4호(379-58,나동)",379-58,11500-323,11500,,1,0379,0058,5,2026-01-27,28000,4,54.01|61.56|68.95|70.14
19,강서구,화곡동,대우그린,359-3,11500-133,11500,,1,0359,0003,4,2026-02-10,30000,3,63.36|70.02|71.04
16,강서구,화곡동,대종,1077-1,11500-126,11500,,1,1077,0001,4,2026-02-06,50000,1,66.87
15,강서구,화곡동,대진,425-29,11500-136,11500,,1,0425,0029,1,2019-10-18,24800,1,67.29
10,강서구,화곡동,대한아파트,381-18,11500-427,11500,,1,0381,0018,1,2020-01-28,25000,1,61.2
19,강서구,화곡동,대호스카이빌,161-7,11500-421,11500,,1,0161,0007,6,2024-09-10,29600,4,68.68|70.44|72.64|75.04
50,강서구,화곡동,덕현타워,1026-2,11500-282,11500,,1,1026,0002,14,2025-04-10,67000,6,69.76|76.78|81.95|82.34|83.63|84.82
36,강서구,화곡동,도양라비앙아파트,918-14,11500-7411,11500,,1,0918,0014,14,2024-08-20,53800,3,48.88|56.03|79.21
18,강서구,화곡동,"동서1,2호(381-11)",381-11,11500-325,11500,,1,0381,0011,2,2021-11-17,40000,2,73.94|84.94
9,강서구,화곡동,동서3호(381-22),381-22,11500-326,11500,,1,0381,0022,1,2025-10-01,22500,1,49.11
11,강서구,화곡동,동양,102-307,11500-491,11500,,1,0102,0307,2,2020-07-05,23700,2,59.655|63.165
38,강서구,화곡동,동양하우징(899-4),899-4,11500-7666,11500,,1,0899,0004,19,2026-01-18,29700,4,26.29|28.18|28.25|29.8
10,강서구,화곡동,동우(24-134),24-134,11500-306,11500,,1,0024,0134,2,2024-03-23,19000,2,58.47|63.16
14,강서구,화곡동,동진빌라(56-100),56-100,11500-413,11500,,1,0056,0100,2,2023-09-01,18700,1,60.24
18,강서구,화곡동,드림시드아파트,915-39,11500-7730,11500,,1,0915,0039,11,2026-04-20,37300,3,30.31|36.08|46.03
25,강서구,화곡동,드림시드아파트1차,899-13,11500-7708,11500,,1,0899,0013,13,2025-03-21,32600,5,30.28|32.71|35.48|40.18|44.53
80,강서구,화곡동,디아인스,899-31,11500-7782,11500,,1,0899,0031,19,2026-01-17,29500,1,23.93
12,강서구,화곡동,로얄홈타운(102동),928-25,11500-6464,11500,,1,0928,0025,3,2022-08-18,30900,2,39.61|40.06
12,강서구,화곡동,로얄홈타운(103동),928-27,11500-6478,11500,,1,0928,0027,4,2026-02-07,28500,1,39.26
12,강서구,화곡동,로얄홈타운(928-23)101동,928-23,11500-6491,11500,,1,0928,0023,1,2025-07-30,22400,1,39.36
17,강서구,화곡동,로즈힐(1101-3),1101-3,11500-493,11500,,1,1101,0003,7,2024-04-04,24500,5,30.22|32.26|39.53|59.41|59.99
48,강서구,화곡동,루체비스타,897-2,11500-7668,11500,,1,0897,0002,26,2025-09-20,25000,4,23.66|24.67|29.47|29.77
45,강서구,화곡동,메종드로제,926-3,11500-7954,11500,,1,0926,0003,22,2025-11-30,43000,4,33.4|34.75|49.26|57.3
19,강서구,화곡동,명주캐슬(61-9),61-9,11500-310,11500,,1,0061,0009,8,2025-08-13,30000,4,38.62|52.07|66.11|67.57
16,강서구,화곡동,무궁화,935-9,11500-77,11500,,1,0935,0009,3,2020-09-16,37500,2,72.98|81.9
40,강서구,화곡동,미주,474-1,11500-79,11500,,1,0474,0001,23,2025-10-19,21000,1,48.3
11,강서구,화곡동,밀레니엄,46-212,11500-488,11500,,1,0046,0212,1,2018-10-28,19000,1,59.74
20,강서구,화곡동,벨라팰리스,343-71,11500-7223,11500,10300,1,0343,0071,17,2026-04-03,23800,2,24.71|24.93
10,강서구,화곡동,부영,24-147,11500-486,11500,,1,0024,0147,3,2025-08-11,33000,1,59.835
9,강서구,화곡동,블루힐,392-57,11500-5117,11500,,1,0392,0057,5,2024-08-05,28500,2,23.5|56.61
18,강서구,화곡동,산내들,894-1,11500-6457,11500,,1,0894,0001,10,2024-09-25,22000,3,26.19|27.47|27.77
64,강서구,화곡동,삼도,913-1,11500-80,11500,,1,0913,0001,22,2025-09-14,39500,1,70.84
23,강서구,화곡동,삼백,915-16,11500-81,11500,,1,0915,0016,5,2026-01-14,35800,2,65.88|84.12
20,강서구,화곡동,삼성,854-1,11500-82,11500,,1,0854,0001,5,2025-08-30,55000,2,105.86|140.68
104,강서구,화곡동,삼성다빈치(917-14),917-14,11500-7090,11500,,1,0917,0014,32,2025-11-28,15500,2,14.35|15.047
19,강서구,화곡동,삼성홈타운,911-10,11500-275,11500,,1,0911,0010,5,2022-03-14,44000,3,47.46|74.58|75.35
14,강서구,화곡동,삼우아파트,1088-8,11500-474,11500,,1,1088,0008,2,2020-09-29,36000,1,76.85
10,강서구,화곡동,삼익플로리아,900-39,11500-6124,11500,,1,0900,0039,1,2018-06-05,21750,1,41.39
11,강서구,화곡동,삼호그린(346-19),346-19,11500-317,11500,,1,0346,0019,4,2021-07-20,27000,1,63.115
36,강서구,화곡동,상진지오벨리,1160,11500-6007,11500,,1,1160,0000,9,2025-06-28,44000,3,67.59|68.22|76.34
19,강서구,화곡동,서림골드,111-149,11500-135,11500,,1,0111,0149,10,2026-01-07,51000,4,78.5|80.78|84.42|93.84
48,강서구,화곡동,서부인터빌아파트,1074-18,11500-119,11500,,1,1074,0018,14,2025-03-29,62500,5,78.9562|83.4225|83.567|83.8379|84.1439
12,강서구,화곡동,성광,343-37,11500-5510,11500,,1,0343,0037,8,2024-10-26,45000,1,60.72
13,강서구,화곡동,성광(343-38),343-38,11500-5838,11500,,1,0343,0038,3,2020-02-22,34000,1,55.26
31,강서구,화곡동,성삼하이츠,1142,11500-83,11500,,1,1142,0000,8,2023-11-02,62000,4,36.09|51.57|76.61|105.04
14,강서구,화곡동,성재,938-25,11500-138,11500,,1,0938,0025,9,2026-04-04,32000,1,62.41
36,강서구,화곡동,성재센트리움,918-38,11500-7370,11500,,1,0918,0038,29,2026-02-14,30000,2,28.39|39.27
48,강서구,화곡동,성재센트리움아파트,143-11,11500-7633,11500,,1,0143,0011,21,2026-01-07,25500,6,26.84|28.28|29.03|29.75|34.22|37.51
66,강서구,화곡동,성재센트리움아파트,143-6,11500-7276,11500,,1,0143,0006,26,2025-07-28,22500,6,16.56|20.3|21.74|23.54|25.18|25.47
49,강서구,화곡동,성재센트리움아파트(343-35),343-35,11500-7098,11500,,1,0343,0035,29,2026-03-10,27400,5,21.09|22.52|25.52|26.36|29.97
24,강서구,화곡동,세교예지안2차,925-11,11500-6804,11500,,1,0925,0011,4,2025-02-19,13000,1,18.83
29,강서구,화곡동,세교예지안5차,914-32,11500-7449,11500,,1,0914,0032,14,2026-02-21,23500,4,29.83|29.85|29.93|29.95
24,강서구,화곡동,세교예지안6차,924-15,11500-7495,11500,,1,0924,0015,7,2024-03-19,18000,2,25.7|25.97
38,강서구,화곡동,세림,899-2,11500-7109,11500,,1,0899,0002,7,2025-04-16,20050,1,21.64
27,강서구,화곡동,세림아파트,917-4,11500-7318,11500,,1,0917,0004,11,2025-02-26,25500,2,37.925|40.5825
10,강서구,화곡동,세양(453-4),453-4,11500-431,11500,,1,0453,0004,1,2020-06-20,21500,1,58.05
8,강서구,화곡동,세양(453-5),453-5,11500-432,11500,,1,0453,0005,2,2026-02-12,21000,2,55.32|57.74
15,강서구,화곡동,세한(410-150),410-150,11500-327,11500,,1,0410,0150,4,2025-03-27,30000,1,72.99
36,강서구,화곡동,센트럴파크아파트,900-47,11500-8207,11500,,1,0900,0047,6,2025-04-30,45500,2,48.15|48.65
19,강서구,화곡동,송이,1130-1,11500-84,11500,,1,1130,0001,7,2025-01-23,55900,4,78.3|84.75|116.73|169.5
37,강서구,화곡동,수산동우,1018-32,11500-5172,11500,,1,1018,0032,16,2025-05-31,59000,4,51.15|66.81|83.84|84.32
11,강서구,화곡동,수정,166-20,11500-492,11500,,1,0166,0020,2,2024-05-20,21000,1,60.685
42,강서구,화곡동,스위트드림아파트,1168,11500-7910,11500,,1,1168,0000,42,2026-01-28,49000,5,48.89|49.36|49.53|50.38|50.91
24,강서구,화곡동,스카이(924-10),924-10,11500-6874,11500,,1,0924,0010,10,2025-07-08,24000,3,33.52|34.35|35.3
24,강서구,화곡동,승윤노블리안,916-14,11500-6421,11500,,1,0916,0014,8,2024-11-07,55000,2,78.46|80.06
40,강서구,화곡동,신도금잔디,1138,11500-85,11500,,1,1138,0000,12,2025-08-25,57000,6,59.62|77.52|84.09|84.92|89.94|113.04
10,강서구,화곡동,신보,46-116,11500-309,11500,,1,0046,0116,3,2022-11-18,25000,1,59.63
15,강서구,화곡동,신세계2차,1009-6,11500-87,11500,,1,1009,0006,6,2020-11-16,55000,2,81.02|84.98
10,강서구,화곡동,신세계아파트1,1008-30,11500-86,11500,,1,1008,0030,1,2018-10-19,42800,1,84.98
18,강서구,화곡동,신영,488-50,11500-117,11500,,1,0488,0050,3,2023-12-07,30000,1,80.61
10,강서구,화곡동,신원1차(24-124),24-124,11500-304,11500,,1,0024,0124,2,2022-09-05,27800,1,66.18
10,강서구,화곡동,신원2차(24-130),24-130,11500-305,11500,,1,0024,0130,2,2024-04-17,19450,1,64.03
13,강서구,화곡동,신원센스빌,24-176,11500-487,11500,,1,0024,0176,6,2024-04-10,24000,5,40.21|45.83|59.46|70.33|71.6
40,강서구,화곡동,신일골드빌,1012-1,11500-88,11500,,1,1012,0001,6,2021-06-19,66000,2,67.35|83.97
10,강서구,화곡동,신한빌라트(105-362),105-362,11500-417,11500,,1,0105,0362,4,2023-05-31,28500,2,64.53|69.06
54,강서구,화곡동,아녜스타워4,914-37,11500-6501,11500,,1,0914,0037,17,2025-07-17,11000,5,12|12.09|12.13|12.15|13.79
30,강서구,화곡동,양용아네스,472-13,11500-265,11500,,1,0472,0013,10,2025-08-15,33700,3,60.59|70.57|72.14
24,강서구,화곡동,양지샤인아파트,899-21,11500-7876,11500,,1,0899,0021,4,2025-12-05,24300,2,20.37|20.63
27,강서구,화곡동,에스엠케이아파트,938-23,11500-8042,11500,,1,0938,0023,2,2025-12-04,17700,1,14.92
18,강서구,화곡동,에스타워,900-28,11500-7611,11500,,1,0900,0028,9,2025-05-20,22500,3,27.32|29.25|29.86
8,강서구,화곡동,에이원,392-58,11500-5118,11500,,1,0392,0058,5,2025-12-09,25800,1,49.81
9,강서구,화곡동,에이원A동,46-120,11500-469,11500,,1,0046,0120,4,2021-01-15,23000,3,33.12|46.23|59.42
9,강서구,화곡동,에이원B둥,46-410,11500-470,11500,,1,0046,0410,1,2025-02-22,27950,1,59.06
18,강서구,화곡동,예지보금자리,788-39,11500-5345,11500,,1,0788,0039,5,2022-11-21,39700,2,78.82|84.01
20,강서구,화곡동,오경아파트,894-12,11500-8116,11500,,1,0894,0012,21,2022-07-15,38000,2,25.75|26
16,강서구,화곡동,오복뜨란체,1021-7,11500-5306,11500,,1,1021,0007,4,2024-01-10,45000,3,64.04|65.92|67.79
19,강서구,화곡동,오케이A,102-90,11500-114,11500,,1,0102,0090,7,2025-01-25,27000,5,34.22|37.61|40.42|62.54|63.9
19,강서구,화곡동,오케이B,102-88,11500-115,11500,,1,0102,0088,7,2026-04-21,22000,4,36|41.41|64.59|67.18
10,강서구,화곡동,오화(24-175),24-175,11500-307,11500,,1,0024,0175,2,2023-02-03,23800,2,52.85|59.97
19,강서구,화곡동,올림푸스,1101-8,11500-5284,11500,,1,1101,0008,6,2024-04-18,54700,5,65|77.455|77.58|79.23|84.035
19,강서구,화곡동,요산페어뷰,377-21,11500-6776,11500,,1,0377,0021,10,2025-08-18,47300,2,73.8|74.04
24,강서구,화곡동,우공아파트,922-17,11500-7835,11500,,1,0922,0017,11,2023-05-16,26000,2,26.36|27
31,강서구,화곡동,우공팰리스,916-32,11500-5441,11500,,1,0916,0032,7,2024-03-20,49700,1,81.69
12,강서구,화곡동,우공팰리스101동,1026-27,11500-5132,11500,,1,1026,0027,1,2020-02-26,41000,1,69.24
18,강서구,화곡동,우공팰리스102동,1026-13,11500-3856,11500,,1,1026,0013,5,2024-04-10,49000,2,61.3|84.7
48,강서구,화곡동,우림루미아트아파트,1144,11500-284,11500,,1,1144,0000,14,2026-01-16,63500,6,63.849|66.103|68.154|75.904|76.36|83.396
14,강서구,화곡동,우성,353-20,11500-116,11500,,1,0353,0020,5,2023-07-07,49000,5,42.15|58.44|92.16|92.26|93.1
12,강서구,화곡동,우성(343-39),343-39,11500-121,11500,,1,0343,0039,6,2025-12-16,44000,2,67.02|78.27
14,강서구,화곡동,우성(343-75),343-75,11500-92,11500,,1,0343,0075,5,2025-03-03,64000,2,65.04|89.85
14,강서구,화곡동,우성(353-27),353-27,11500-472,11500,,1,0353,0027,5,2025-06-12,49500,3,66.18|79.71|82.83
14,강서구,화곡동,우성(410-56),410-56,11500-428,11500,,1,0410,0056,3,2025-11-24,23000,3,55.92|56.16|63.15
19,강서구,화곡동,우성트윈캐슬A동,56-252,11500-1216,11500,,1,0056,0252,4,2024-08-17,42000,2,77.52|81.07
34,강서구,화곡동,우영,1147,11500-346,11500,,1,1147,0000,9,2024-07-23,47000,1,62.47
18,강서구,화곡동,우장산청솔(992-10),992-10,11500-337,11500,,1,0992,0010,4,2019-11-10,43500,1,84.88
12,강서구,화곡동,우장산청솔(992-11),992-11,11500-5389,11500,,1,0992,0011,3,2024-08-29,49700,1,84.96
10,강서구,화곡동,우진,915-21,11500-127,11500,,1,0915,0021,3,2022-07-23,27800,1,59.75
19,강서구,화곡동,원흥타운,1087-5,11500-344,11500,,1,1087,0005,9,2025-12-03,50800,2,83.7|83.79
